TRIP_CODE,TAXON_NAME,TAXON_GROUP,GENUS,SPECIES,SPCODE,CELL_COUNT,SAMPVOL_L
PHB20190827,Navicula cf. 40-60 µm length,Pennate diatom,,,149031,3,0.0434
PHB20190827,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,1,0.0434
PHB20190827,Pennate diatom 25 - 50 µm,Pennate diatom,,,148899,1,0.0434
PHB20190827,Pennate diatom 50 - 75 µm,Pennate diatom,,,148899,1,0.0434
PHB20190827,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,1,0.0434
PHB20190827,Prorocentrum micans,Dinoflagellate,Prorocentrum,micans,110303,2,0.0434
PHB20190827,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,3,0.0434
PHB20190827,Prorocentrum triestinum,Dinoflagellate,Prorocentrum,triestinum,110316,3,0.0434
PHB20190827,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,4,0.0434
PHB20190827,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,11,0.0434
PHB20190827,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,148912,37,0.0434
PHB20190827,Tintinnina ,Ciliate,,,732976,1,0.0434
PHB20190827,Tripos massiliensis,Dinoflagellate,Tripos (Tripoceratium),massiliensis,841261,1,0.1085
PHB20190827,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,,,146203,80,0.0434
PHB20190827,Unid dinoflagellate < 10 µm,Dinoflagellate,,,146203,2,0.000651
PHB20190923,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,2,0.043
PHB20190923,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,1,0.043
PHB20190923,Ciliate (Inc. tintinnid),Ciliate,,,11,59,0.043
PHB20190923,Codonellopsis morchella,Ciliate,Codonellopsis,morchella,240441,1,0.043
PHB20190923,Cryptophyta < 10 µm length,Flagellate,,,17638,57,0.0007525
PHB20190923,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,2,0.043
PHB20190923,Diploneis spp.,Pennate diatom,Diploneis,spp.,149018,1,0.043
PHB20190923,Ditylum brightwellii < 40 µm width,Centric diatom,Ditylum,brightwellii,149023,8,0.043
PHB20190923,Favella ehrenbergii,Ciliate,Favella,ehrenbergii,235761,4,0.043
PHB20190923,Flagellate <10 µm fusiform,Flagellate,,,146222,7,0.0007525
PHB20190923,Flagellate <10 µm round,Flagellate,,,146222,142,0.0007525
PHB20190923,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,42,0.043
PHB20190923,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,,,109392,2,0.043
PHB20190923,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,109476,13,0.043
PHB20190923,Laboea spp.,Ciliate,Laboea,spp.,101190,4,0.043
PHB20190923,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,4,0.043
PHB20190923,Octactis octonaria,Silicoflagellate,Octactis,octonaria,375970,5,0.043
PHB20190923,Pennate diatom 25 - 50 µm,Pennate diatom,,,148899,6,0.043
PHB20190923,Pennate diatom 50 - 75 µm,Pennate diatom,,,148899,5,0.043
PHB20190923,Prorocentrum gracile,Dinoflagellate,Prorocentrum,gracile,110300,7,0.043
PHB20190923,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,4,0.043
PHB20190923,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,16,0.043
PHB20190923,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,74,0.043
PHB20190923,Rhizosolenia imbricata group,Centric diatom,Rhizosolenia,cf. imbricata,149116,1,0.043
PHB20190923,Strombidium spp.,Ciliate,Strombidium,spp.,101195,2,0.043
PHB20190923,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,10,0.043
PHB20190923,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,148912,19,0.043
PHB20190923,Tripos concilians,Dinoflagellate,Tripos (Tripoceratium),concilians,841198,1,0.043
PHB20190923,Tripos fusus,Dinoflagellate,Tripos (Amphiceratium),fusus,840626,1,0.043
PHB20190923,Undella spp.,Ciliate,Undella,spp.,235764,1,0.043
PHB20190923,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,,,146203,39,0.043
PHB20191028,Centric diatom 20-30 µm,Centric diatom,,,,1,0.0024955
PHB20191028,Cerataulina spp. ~150 µm length,Centric diatom,Cerataulina,spp.,149236,15,0.0024955
PHB20191028,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,7,0.0024955
PHB20191028,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,11,0.0024955
PHB20191028,Ciliate (Inc. tintinnid),Ciliate,,,11,2,0.0024955
PHB20191028,Cryptophyta < 10 µm length,Flagellate,,,17638,7,0.0011935
PHB20191028,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,12,0.0024955
PHB20191028,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,16,0.0024955
PHB20191028,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,248064,2,0.0024955
PHB20191028,Flagellate <10 µm round,Flagellate,,,146222,191,0.0011935
PHB20191028,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,1,0.0024955
PHB20191028,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,106,0.0024955
PHB20191028,Octactis octonaria,Silicoflagellate,Octactis,octonaria,375970,1,0.0024955
PHB20191028,Pennate diatom 25 - 50 µm,Pennate diatom,,,148899,4,0.0024955
PHB20191028,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,1,0.0024955
PHB20191028,Proboscia alata,Centric diatom,Proboscia,alata,149168,8,0.0024955
PHB20191028,Pronoctiluca spp.,Dinoflagellate,Pronoctiluca,spp.,109487,1,0.0024955
PHB20191028,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,35,0.0024955
PHB20191028,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,25,0.0024955
PHB20191028,Rhizosolenia robusta,Centric diatom,Rhizosolenia,robusta,149311,1,0.1085
PHB20191028,Rhizosolenia styliformis,Centric diatom,Rhizosolenia,styliformis,149629,79,0.0024955
PHB20191028,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,28,0.0024955
PHB20191028,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,148912,7,0.0024955
PHB20191028,Tripos axialis,Dinoflagellate,Tripos (Tripoceratium),axialis,837309,1,0.1085
PHB20191028,Tripos candelabrum,Dinoflagellate,Tripos (Ceratium),candelabrum,841193,2,0.0024955
PHB20191028,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,,,146203,4,0.0024955
PHB20191118,Ciliate (Inc. tintinnid),Ciliate,,,11,11,0.01605
PHB20191118,Cryptophyta < 10 µm length,Flagellate,,,17638,15,0.000963
PHB20191118,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,3,0.01605
PHB20191118,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,3,0.01605
PHB20191118,Flagellate <10 µm fusiform,Flagellate,,,146222,4,0.000963
PHB20191118,Flagellate <10 µm round,Flagellate,,,146222,188,0.000963
PHB20191118,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,109476,9,0.01605
PHB20191118,Hemiaulus membranaceus,Centric diatom,Hemiaulus,membranaceus,418540,1,0.01605
PHB20191118,Leptocylindrus mediterraneus (with flagellates),Centric diatom,Leptocylindrus,mediterraneus,149230,3,0.01605
PHB20191118,Navicula cf. 60-80 µm length,Pennate diatom,,,149031,1,0.01605
PHB20191118,Noctiluca scintillans,Dinoflagellate,Noctiluca,scintillans,109921,1,0.107
PHB20191118,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,4,0.01605
PHB20191118,Pennate diatom 25 - 50 µm,Pennate diatom,,,148899,2,0.01605
PHB20191118,Proboscia alata,Centric diatom,Proboscia,alata,149168,248,0.01605
PHB20191118,Pronoctiluca spp.,Dinoflagellate,Pronoctiluca,spp.,109487,2,0.01605
PHB20191118,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,1,0.01605
PHB20191118,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,2,0.01605
PHB20191118,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,18,0.01605
PHB20191118,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,5,0.01605
PHB20191118,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,3,0.01605
PHB20191118,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,148912,4,0.01605
PHB20191118,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,840627,1,0.107
PHB20191118,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,,,146203,10,0.01605
PHB20191118,Unid dinoflagellate < 10 µm,Dinoflagellate,,,146203,3,0.000963
PHB20191216,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,3,0.02625
PHB20191216,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,3,0.02625
PHB20191216,Ciliate (Inc. tintinnid),Ciliate,,,11,63,0.02625
PHB20191216,Cladopyxis brachiolata,Dinoflagellate,Cladopyxis,brachiolata,109989,1,0.105
PHB20191216,Cryptophyta < 10 µm length,Flagellate,,,17638,17,0.001575
PHB20191216,Cylindrical diatom,Centric diatom,,,148899,3,0.02625
PHB20191216,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,10,0.02625
PHB20191216,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,2,0.02625
PHB20191216,Flagellate <10 µm fusiform,Flagellate,,,146222,1,0.001575
PHB20191216,Flagellate <10 µm round,Flagellate,,,146222,181,0.001575
PHB20191216,Foraminifera,Foraminifera,,,1410,1,0.02625
PHB20191216,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,63,0.02625
PHB20191216,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,2,0.02625
PHB20191216,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,109476,5,0.02625
PHB20191216,Laboea spp.,Ciliate,Laboea,spp.,101190,9,0.02625
PHB20191216,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,149135,1,0.02625
PHB20191216,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,16,0.02625
PHB20191216,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,1,0.02625
PHB20191216,Pennate diatom 25 - 50 µm,Pennate diatom,,,148899,1,0.02625
PHB20191216,Pennate diatom 50 - 75 µm,Pennate diatom,,,148899,14,0.02625
PHB20191216,Proboscia alata,Centric diatom,Proboscia,alata,149168,30,0.02625
PHB20191216,Pronoctiluca pelagica,Dinoflagellate,Pronoctiluca,pelagica,109903,1,0.02625
PHB20191216,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,2,0.02625
PHB20191216,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,2,0.02625
PHB20191216,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,26,0.02625
PHB20191216,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,14,0.02625
PHB20191216,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,11,0.02625
PHB20191216,Strombidium spp.,Ciliate,Strombidium,spp.,101195,2,0.02625
PHB20191216,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,149092,2,0.02625
PHB20191216,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,148912,13,0.02625
PHB20191216,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,840627,1,0.105
PHB20191216,Tripos fusus,Dinoflagellate,Tripos (Amphiceratium),fusus,840626,1,0.105
PHB20191216,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,,,146203,38,0.02625
PHB20200224,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,1,0.02525
PHB20200224,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,2,0.02525
PHB20200224,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,11,0.02525
PHB20200224,Ciliate (naked < 25µm),Ciliate,,,11,3,0.02525
PHB20200224,Codonellopsis morchella,Ciliate,Codonellopsis,morchella,240441,1,0.02525
PHB20200224,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,18,0.02525
PHB20200224,Flagellate <10 µm fusiform,Flagellate,,,146222,3,0.00202
PHB20200224,Flagellate <10 µm round,Flagellate,,,146222,9,0.00202
PHB20200224,Guinardia spp.,Centric diatom,Guinardia,spp.,149111,2,0.02525
PHB20200224,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,4,0.02525
PHB20200224,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,5,0.02525
PHB20200224,Proboscia alata,Centric diatom,Proboscia,alata,149168,1,0.02525
PHB20200224,Skeletonema spp.,Centric diatom,Skeletonema,spp.,149073,311,0.02525
PHB20200224,Stephanopyxis spp.,Centric diatom,Stephanopyxis,spp.,149630,1,0.02525
PHB20200224,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,149092,6,0.02525
PHB20200224,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,840627,1,0.02525
PHB20200224,Unid dinoflagellate < 10 µm,Dinoflagellate,,,146203,2,0.00202
PHB20200520,Acanthostomella spp.,Ciliate,Acanthostomella,spp.,183555,1,0.035
PHB20200520,Asteromphalus spp.,Centric diatom,Asteromphalus,spp.,162254,5,0.035
PHB20200520,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,12,0.035
PHB20200520,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,4,0.035
PHB20200520,Chaetoceros decipiens < 15 µm cell width,Centric diatom,Chaetoceros (Hyalochaete),decipiens,149126,4,0.035
PHB20200520,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,5,0.035
PHB20200520,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,7,0.035
PHB20200520,Ciliate (naked < 25µm),Ciliate,,,11,26,0.035
PHB20200520,Corethron pennatum,Centric diatom,Corethron,pennatum,341496,1,0.035
PHB20200520,Cyanobacteria cluster,Cyanobacteria,,,146537,824,0.035
PHB20200520,Cylindrical diatom,Centric diatom,,,148899,8,0.035
PHB20200520,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,17,0.035
PHB20200520,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,248064,26,0.035
PHB20200520,Dinophysis caudata,Dinoflagellate,Dinophysis,caudata,109612,1,0.035
PHB20200520,Dinophysis tripos,Dinoflagellate,Dinophysis,tripos,109662,2,0.035
PHB20200520,Flagellate <10 µm fusiform,Flagellate,,,146222,42,0.0006
PHB20200520,Flagellate <10 µm round,Flagellate,,,146222,141,0.0006
PHB20200520,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,1,0.035
PHB20200520,Guinardia striata,Centric diatom,Guinardia,striata,149113,11,0.035
PHB20200520,Gyrosigma spp.,Pennate diatom,Gyrosigma,spp.,149033,1,0.035
PHB20200520,Hemiaulus hauckii,Centric diatom,Hemiaulus,hauckii,163249,3,0.035
PHB20200520,Laboea spp.,Ciliate,Laboea,spp.,101190,1,0.035
PHB20200520,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,12,0.035
PHB20200520,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,3,0.035
PHB20200520,Leptocylindrus mediterraneus (with flagellates),Centric diatom,Leptocylindrus,mediterraneus,149230,1,0.035
PHB20200520,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,3,0.035
PHB20200520,Mesodinium rubrum,Ciliate,Mesodinium,rubrum,232069,5,0.035
PHB20200520,Meuniera membranacea,Pennate diatom,Meuniera,meuniera,149145,24,0.035
PHB20200520,Navicula cf. 40-60 µm length,Pennate diatom,,,149031,3,0.035
PHB20200520,Prasinophytes,Flagellate,,,17329,3,0.0006
PHB20200520,Proboscia alata,Centric diatom,Proboscia,alata,149168,2,0.035
PHB20200520,Prorocentrum micans,Dinoflagellate,Prorocentrum,micans,110303,3,0.035
PHB20200520,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,2,0.035
PHB20200520,Prymnesiophytes,Flagellate,,,115057,1,0.0006
PHB20200520,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,3,0.035
PHB20200520,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,2,0.035
PHB20200520,Raphidophytes,Flagellate,,,160581,1,0.0006
PHB20200520,Rhizosolenia imbricata group,Centric diatom,Rhizosolenia,cf. imbricata,149116,2,0.035
PHB20200520,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,1,0.035
PHB20200520,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,149069,7,0.035
PHB20200520,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,3,0.035
PHB20200520,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,149092,1,0.035
PHB20200520,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,148912,3,0.035
PHB20200520,Unid dinoflagellate < 10 µm,Dinoflagellate,,,146203,13,0.0006
PHB20200609,Acanthostomella norvegica,Ciliate,Acanthostomella,norvegica,183556,2,0.04
PHB20200609,Asteromphalus spp.,Centric diatom,Asteromphalus,spp.,162254,3,0.04
PHB20200609,Centric diatom 20-30 µm,Centric diatom,,,,1,0.04
PHB20200609,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,6,0.04
PHB20200609,Chaetoceros (Phaeoceros),Centric diatom,Chaetoceros (Phaeoceros),spp.,370367,5,0.04
PHB20200609,Chaetoceros danicus,Centric diatom,Chaetoceros (Phaeoceros),danicus,149120,2,0.04
PHB20200609,Chaetoceros decipiens < 15 µm cell width,Centric diatom,Chaetoceros (Hyalochaete),decipiens,149126,4,0.04
PHB20200609,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,2,0.04
PHB20200609,Ciliate (naked 25-50 µm),Ciliate,,,11,10,0.04
PHB20200609,Ciliate (naked < 25µm),Ciliate,,,11,9,0.04
PHB20200609,Climacodium frauenfeldianum,Centric diatom,Climacodium,frauenfeldianum,196804,5,0.04
PHB20200609,Codonellopsis morchella,Ciliate,Codonellopsis,morchella,240441,1,0.04
PHB20200609,Cryptophyta < 10 µm length,Flagellate,,,17638,2,0.0013
PHB20200609,Cyanobacteria cluster,Cyanobacteria,,,146537,16,0.04
PHB20200609,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,1,0.04
PHB20200609,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,21,0.04
PHB20200609,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,248064,65,0.04
PHB20200609,Dictyocha fibula,Silicoflagellate,Dictyocha,fibula,157463,2,0.04
PHB20200609,Dictyocha speculum,Silicoflagellate,Dictyocha,speculum,157260,2,0.04
PHB20200609,Entomoneis spp.,Pennate diatom,Entomoneis,spp.,156598,1,0.04
PHB20200609,Flagellate <10 µm fusiform,Flagellate,,,146222,42,0.0013
PHB20200609,Flagellate <10 µm round,Flagellate,,,146222,151,0.0013
PHB20200609,Guinardia striata,Centric diatom,Guinardia,striata,149113,1,0.04
PHB20200609,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,3,0.04
PHB20200609,Laboea spp.,Ciliate,Laboea,spp.,101190,2,0.04
PHB20200609,Leptocylindrus mediterraneus (with flagellates),Centric diatom,Leptocylindrus,mediterraneus,149230,1,0.04
PHB20200609,Mesodinium rubrum,Ciliate,Mesodinium,rubrum,232069,7,0.04
PHB20200609,Meuniera membranacea,Pennate diatom,Meuniera,meuniera,149145,8,0.04
PHB20200609,Navicula cf. 40-60 µm length,Pennate diatom,,,149031,1,0.04
PHB20200609,Prasinophytes,Flagellate,,,17329,4,0.0013
PHB20200609,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,1,0.04
PHB20200609,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,3,0.04
PHB20200609,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,1,0.04
PHB20200609,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,1,0.04
PHB20200609,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,2,0.04
PHB20200609,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,148912,79,0.04
PHB20200609,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,,,146203,6,0.04
PHB20200609,Unid dinoflagellate < 10 µm,Dinoflagellate,,,146203,19,0.0013
PHB20200630,Alexandrium spp.,Dinoflagellate,Alexandrium,spp.,109470,1,0.01
PHB20200630,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,27,0.01
PHB20200630,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,17,0.01
PHB20200630,Chaetoceros (Phaeoceros),Centric diatom,Chaetoceros (Phaeoceros),spp.,370367,6,0.01
PHB20200630,Chaetoceros anastomosans,Centric diatom,Chaetoceros (Hyalochaete),anastomosans,149292,4,0.01
PHB20200630,Chaetoceros curvisetus,Centric diatom,Chaetoceros (Hyalochaete),curvisetus,149221,12,0.01
PHB20200630,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,26,0.01
PHB20200630,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,2,0.01
PHB20200630,Ciliate (naked 25-50 µm),Ciliate,,,11,2,0.01
PHB20200630,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,2,0.01
PHB20200630,Corethron pennatum,Centric diatom,Corethron,pennatum,341496,5,0.01
PHB20200630,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,1,0.01
PHB20200630,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,248064,50,0.01
PHB20200630,Dactyliosolen spp.,Centric diatom,Dactyliosolen,spp.,149309,25,0.01
PHB20200630,Dictyocha fibula,Silicoflagellate,Dictyocha,fibula,157463,1,0.01
PHB20200630,Flagellate <10 µm fusiform,Flagellate,,,146222,29,0.002
PHB20200630,Flagellate <10 µm round,Flagellate,,,146222,89,0.002
PHB20200630,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,1,0.01
PHB20200630,Guinardia striata,Centric diatom,Guinardia,striata,149113,24,0.01
PHB20200630,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,2,0.01
PHB20200630,Hemiaulus hauckii,Centric diatom,Hemiaulus,hauckii,163249,2,0.01
PHB20200630,Hemiaulus sinensis,Centric diatom,Hemiaulus,sinensis,163250,2,0.01
