SAMPLE,TAXON_NAME,TAXON_GROUP,GENUS,SPECIES,CELL_COUNT,SAMPVOL_L
436,Strombidium spp.,Ciliate,Strombidium,spp.,1,0.0408
436,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,1,0.0408
436,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,4,0.0408
436,Thalassiosira spp. 40-60 µm,Centric diatom,Thalassiosira,spp.,2,0.0408
436,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,40,0.0408
436,Tripos fusus,Dinoflagellate,Tripos (Amphiceratium),fusus,1,0.0408
436,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),7,0.00204
436,Unid dinoflagellate > 10 µm,Dinoflagellate,(null),(null),13,0.0408
437,Acanthostomella spp.,Ciliate,Acanthostomella,spp.,1,0.04044
437,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,4,0.04044
437,Biddulphia spp.,Centric diatom,Biddulphia,spp.,3,0.04044
437,Cerataulina spp. ~150 µm length,Centric diatom,Cerataulina,spp.,1,0.04044
437,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,15,0.04044
437,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,2,0.04044
437,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,8,0.04044
437,Ciliate (Inc. tintinnid),Ciliate,(null),(null),12,0.04044
437,Cocconeis spp.,Pennate diatom,Cocconeis,spp.,4,0.04044
437,Cyanobacteral filament,Cyanobacteria,(null),(null),13,0.04044
437,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,54,0.04044
437,Cymbella spp.,Pennate diatom,Cymbella,spp.,1,0.04044
437,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,1,0.04044
437,Dadayiella spp.,Ciliate,Dadayiella,spp.,1,0.04044
437,Dictyocha fibula,Silicoflagellate,Dictyocha,fibula,5,0.04044
437,Diploneis spp.,Pennate diatom,Diploneis,spp.,3,0.04044
437,Flagellate <10 µm round,Flagellate,(null),(null),208,0.0004044
437,Fragilariopsis spp.,Pennate diatom,Fragilariopsis,spp.,12,0.04044
437,Grammatophora oceanica,Pennate diatom,Grammatophora,oceanica,2,0.04044
437,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,7,0.04044
437,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,14,0.04044
437,Karenia spp.,Dinoflagellate,Karenia,spp.,3,0.04044
437,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,4,0.04044
437,Licmophora ehrenbergii,Pennate diatom,Licmophora,ehrenbergii,4,0.04044
437,Licmophora spp. < 150 µm,Pennate diatom,Licmophora,spp.,7,0.04044
437,Navicula cf. 20-40 µm length,Pennate diatom,(null),(null),23,0.04044
437,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),4,0.04044
437,Navicula cf. 60-80 µm length,Pennate diatom,(null),(null),1,0.04044
437,Nitzschia bicapitata,Pennate diatom,Nitzschia,bicapitata,3,0.04044
437,Nitzschia spp. >300 µm length,Pennate diatom,Nitzschia,spp.,1,0.04044
437,Octactis octonaria,Silicoflagellate,Octactis,octonaria,8,0.04044
437,Ornithocercus spp.,Dinoflagellate,Ornithocercus,spp.,1,0.04044
437,Paralia sulcata,Centric diatom,Paralia,sulcata,7,0.04044
437,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,170,0.04044
437,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,2,0.04044
437,Proboscia alata,Centric diatom,Proboscia,alata,3,0.04044
437,Prorocentrum lima,Dinoflagellate,Prorocentrum,lima,1,0.04044
437,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,1,0.04044
437,Prorocentrum triestinum,Dinoflagellate,Prorocentrum,triestinum,1,0.04044
437,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,45,0.04044
437,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,34,0.04044
437,Pseudosolenia spp. ~30 µm cell width,Centric diatom,Pseudosolenia,spp.,1,0.04044
437,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,3,0.04044
437,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,3,0.04044
437,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,15,0.04044
437,Thalassionema spp. > 100 µm length,Pennate diatom,Thalassionema,spp.,15,0.04044
437,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,15,0.04044
437,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,8,0.04044
437,Thalassiosira spp. 40-60 µm,Centric diatom,Thalassiosira,spp.,5,0.04044
437,Undella spp.,Ciliate,Undella,spp.,12,0.04044
437,Unid dinoflagellate > 10 µm,Dinoflagellate,(null),(null),41,0.04044
438,Amphora spp.,Pennate diatom,Amphora,spp.,1,0.0396
438,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,5,0.0396
438,Chaetoceros decipiens < 15 µm cell width,Centric diatom,Chaetoceros (Hyalochaete),decipiens,2,0.0396
438,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,5,0.0396
438,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,8,0.0396
438,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,32,0.0396
438,Cryptophyta < 10 µm length,Flagellate,(null),(null),5,0.00396
438,Cyanobacteral filament,Cyanobacteria,(null),(null),50,0.0396
438,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,9,0.0396
438,Dictyocha fibula,Silicoflagellate,Dictyocha,fibula,1,0.0396
438,Diploneis spp.,Pennate diatom,Diploneis,spp.,1,0.0396
438,Ditylum brightwellii < 40 µm width,Centric diatom,Ditylum,brightwellii,1,0.00396
438,Eutintinnus spp.,Ciliate,Eutintinnus,spp.,1,0.0396
438,Flagellate <10 µm fusiform,Flagellate,(null),(null),3,0.00396
438,Flagellate <10 µm round,Flagellate,(null),(null),34,0.00396
438,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,1,0.0396
438,Guinardia striata,Centric diatom,Guinardia,striata,6,0.0396
438,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,1,0.0396
438,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,12,0.0396
438,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,13,0.0396
438,Navicula cf. 140-160 µm length,Pennate diatom,(null),(null),1,0.0396
438,Navicula cf. 20-40 µm length,Pennate diatom,(null),(null),8,0.0396
438,Nitzschia bicapitata,Pennate diatom,Nitzschia,bicapitata,1,0.0396
438,Nitzschia spp.,Pennate diatom,Nitzschia,spp.,1,0.0396
438,Octactis octonaria,Silicoflagellate,Octactis,octonaria,1,0.0396
438,Prasinophytes,Flagellate,(null),(null),7,0.00396
438,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,19,0.0396
438,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,2,0.0396
438,Rhizosolenia setigera group,Centric diatom,Rhizosolenia,cf. setigera,1,0.0396
438,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,3,0.0396
438,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,3,0.0396
438,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,1,0.0396
438,Tripos muelleri,Dinoflagellate,Tripos (Tripoceratium),muelleri,1,0.0396
438,Tripos muelleri type,Dinoflagellate,Tripos (Tripoceratium),muelleri type,1,0.0396
438,Unid dinoflagellate > 10 µm,Dinoflagellate,(null),(null),4,0.0396
439,Amphora spp.,Pennate diatom,Amphora,spp.,1,0.04056
439,Amphorides spp.,Ciliate,Amphorides,spp.,1,0.04056
439,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,5,0.04056
439,Cerataulina spp.,Centric diatom,Cerataulina,spp.,1,0.04056
439,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,1,0.04056
439,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,8,0.04056
439,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,20,0.04056
439,Corethron pennatum,Centric diatom,Corethron,pennatum,1,0.04056
439,Cryptophyta < 10 µm length,Flagellate,(null),(null),3,0.002028
439,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,36,0.04056
439,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,1,0.04056
439,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,5,0.04056
439,Eucampia spp. >100 µm cell length,Centric diatom,Eucampia,spp.,2,0.04056
439,Flagellate <10 µm fusiform,Flagellate,(null),(null),3,0.002028
439,Flagellate <10 µm round,Flagellate,(null),(null),129,0.002028
439,Fragilariopsis spp.,Pennate diatom,Fragilariopsis,spp.,11,0.04056
439,Guinardia striata,Centric diatom,Guinardia,striata,1,0.04056
439,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,3,0.04056
439,Haslea wawrikae,Pennate diatom,Haslea,wawrikae,2,0.04056
439,Hemiaulus hauckii,Centric diatom,Hemiaulus,hauckii,1,0.04056
439,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,19,0.04056
439,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,54,0.04056
439,Navicula cf. 20-40 µm length,Pennate diatom,(null),(null),31,0.04056
439,Navicula cf. 60-80 µm length,Pennate diatom,(null),(null),3,0.04056
439,Navicula cf. <20 µm length,Pennate diatom,(null),(null),8,0.04056
439,Nitzschia spp.,Pennate diatom,Nitzschia,spp.,18,0.04056
439,Octactis octonaria,Silicoflagellate,Octactis,octonaria,1,0.04056
439,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,1,0.04056
439,Prasinophytes,Flagellate,(null),(null),16,0.002028
439,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,8,0.04056
439,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,1,0.04056
439,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,154,0.04056
439,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,10,0.04056
439,Pseudosolenia spp. ~30 µm cell width,Centric diatom,Pseudosolenia,spp.,1,0.04056
439,Rhizosolenia setigera group,Centric diatom,Rhizosolenia,cf. setigera,2,0.04056
439,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,1,0.04056
439,Salpingella spp.,Ciliate,Salpingella,spp.,2,0.04056
439,Thalassionema spp.,Pennate diatom,Thalassionema,spp.,6,0.04056
439,Thalassiosira spp. 40-60 µm,Centric diatom,Thalassiosira,spp.,1,0.04056
439,Tripos fusus,Dinoflagellate,Tripos (Amphiceratium),fusus,1,0.04056
439,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),4,0.002028
439,Unid dinoflagellate > 10 µm,Dinoflagellate,(null),(null),16,0.04056
441,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,9,0.03968
441,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,6,0.03968
441,Cerataulina spp.,Centric diatom,Cerataulina,spp.,4,0.03968
441,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,3,0.03968
441,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,10,0.03968
441,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,8,0.03968
441,Chamaesiphon spp.,Cyanobacteria,Chamaesiphon,spp.,3,0.03968
441,Ciliate (Inc. tintinnid),Ciliate,(null),(null),7,0.03968
441,Coscinodiscus spp. 100-150 µm,Centric diatom,Coscinodiscus,spp.,1,0.03968
441,Coscinodiscus spp. 60-80 µm,Centric diatom,Coscinodiscus,spp.,8,0.03968
441,Cryptophyta < 10 µm length,Flagellate,(null),(null),2,0.0010912
441,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,20,0.03968
441,Diploneis spp.,Pennate diatom,Diploneis,spp.,6,0.03968
441,Flagellate <10 µm fusiform,Flagellate,(null),(null),2,0.0010912
441,Flagellate <10 µm round,Flagellate,(null),(null),210,0.0010912
441,Foraminifera,Foraminifera,(null),(null),2,0.03968
441,Grammatophora spp.,Pennate diatom,Grammatophora,spp.,1,0.03968
441,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,1,0.03968
441,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,5,0.03968
441,Hemiaulus hauckii,Centric diatom,Hemiaulus,hauckii,1,0.03968
441,Hemiaulus membranaceus,Centric diatom,Hemiaulus,membranaceus,1,0.03968
441,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,4,0.03968
441,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,16,0.03968
441,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,35,0.03968
441,Mesodinium rubrum,Ciliate,Mesodinium,rubrum,2,0.03968
441,Meuniera membranacea,Pennate diatom,Meuniera,meuniera,2,0.03968
441,Navicula cf. 20-40 µm length,Pennate diatom,(null),(null),38,0.03968
441,Nitzschia bicapitata,Pennate diatom,Nitzschia,bicapitata,1,0.03968
441,Octactis octonaria,Silicoflagellate,Octactis,octonaria,9,0.03968
441,Paralia spp.,Centric diatom,Paralia,spp.,7,0.03968
441,Pennate diatom > 10 µm,Pennate diatom,(null),(null),11,0.03968
441,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,4,0.03968
441,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,1,0.03968
441,Prymnesiophytes,Flagellate,(null),(null),1,0.0010912
441,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,7,0.03968
441,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,4,0.03968
441,Pseudosolenia spp. ~30 µm cell width,Centric diatom,Pseudosolenia,spp.,5,0.03968
441,Raphidophytes,Flagellate,(null),(null),1,0.0010912
441,Salpingella spp.,Ciliate,Salpingella,spp.,2,0.03968
441,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,3,0.03968
441,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,1,0.03968
441,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,1,0.03968
441,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),6,0.0010912
441,Unid dinoflagellate > 10 µm,Dinoflagellate,(null),(null),14,0.03968
442,Ascampbelliella spp.,Ciliate,Ascampbelliella,spp.,2,0.03976
442,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,1,0.03976
442,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,13,0.03976
442,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,5,0.03976
442,Chamaesiphon spp.,Cyanobacteria,Chamaesiphon,spp.,1,0.03976
442,Ciliate (Inc. tintinnid),Ciliate,(null),(null),17,0.03976
442,Coccolithophore cf.,Coccolithophore,(null),(null),10,0.03976
442,Cocconeis spp.,Pennate diatom,Cocconeis,spp.,3,0.03976
442,Cryptophyta < 10 µm length,Flagellate,(null),(null),1,0.0003976
442,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,30,0.03976
442,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,11,0.03976
442,Dictyocha fibula,Silicoflagellate,Dictyocha,fibula,5,0.03976
442,Dictyocysta spp.,Ciliate,Dictyocysta,spp.,1,0.03976
442,Diploneis spp.,Pennate diatom,Diploneis,spp.,3,0.03976
442,Eucampia spp. <100 µm cell length,Centric diatom,Eucampia,spp.,4,0.03976
442,Eutreptiella spp.,Flagellate,Eutreptiella,spp.,7,0.03976
442,Flagellate <10 µm fusiform,Flagellate,(null),(null),1,0.0003976
442,Flagellate <10 µm round,Flagellate,(null),(null),214,0.0003976
442,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,3,0.03976
442,Guinardia striata,Centric diatom,Guinardia,striata,1,0.03976
442,Gymnodinium spp.,Dinoflagellate,Gymnodinium,spp.,8,0.03976
442,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,19,0.03976
442,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,20,0.03976
442,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,1,0.03976
442,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,10,0.03976
442,Mesodinium rubrum,Ciliate,Mesodinium,rubrum,6,0.03976
442,Navicula cf. 20-40 µm length,Pennate diatom,(null),(null),30,0.03976
442,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),6,0.03976
442,Navicula cf. 60-80 µm length,Pennate diatom,(null),(null),2,0.03976
442,Neostreptotheca spp.,Centric diatom,Neostreptotheca,spp.,1,0.03976
442,Octactis octonaria,Silicoflagellate,Octactis,octonaria,5,0.03976
442,Odontella sinensis,Centric diatom,Odontella,sinensis,1,0.0994
442,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,2,0.03976
442,Pennate diatom > 10 µm,Pennate diatom,(null),(null),4,0.03976
442,Proboscia alata,Centric diatom,Proboscia,alata,7,0.03976
442,Pronoctiluca spp.,Dinoflagellate,Pronoctiluca,spp.,6,0.03976
442,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,1,0.03976
442,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,2,0.03976
442,Prymnesiophytes,Flagellate,(null),(null),1,0.0003976
442,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,23,0.03976
442,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,14,0.03976
442,Rhabdonema spp.,Pennate diatom,Rhabdonema,spp.,1,0.03976
442,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,3,0.03976
442,Salpingella spp.,Ciliate,Salpingella,spp.,19,0.03976
442,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,3,0.03976
442,Striatella spp.,Pennate diatom,Striatella,spp.,1,0.03976
442,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,94,0.03976
442,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,14,0.03976
442,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,18,0.03976
442,Thalassiosira spp. 40-60 µm,Centric diatom,Thalassiosira,spp.,3,0.03976
442,Tintinnopsis spp.,Ciliate,Tintinnopsis,spp.,1,0.03976
442,Undella spp.,Ciliate,Undella,spp.,1,0.03976
442,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),4,0.0003976
442,Unid dinoflagellate > 10 µm,Dinoflagellate,(null),(null),13,0.03976
443,Ascampbelliella spp.,Ciliate,Ascampbelliella,spp.,2,0.0414
443,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,2,0.0414
443,Chaetoceros messanense,Centric diatom,Chaetoceros (Hyalochaete),messanense,1,0.0414
443,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,6,0.0414
443,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,10,0.0414
443,Ciliate (Inc. tintinnid),Ciliate,(null),(null),15,0.0414
443,Codonella spp.,Ciliate,Codonella,spp.,1,0.0414
443,Codonellopsis spp.,Ciliate,Codonellopsis,spp.,1,0.0414
443,Cryptophyta < 10 µm length,Flagellate,(null),(null),10,0.000414
443,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,39,0.0414
443,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,31,0.0414
443,Dictyocha fibula,Silicoflagellate,Dictyocha,fibula,6,0.0414
443,Dictyocysta spp.,Ciliate,Dictyocysta,spp.,2,0.0414
443,Dinophysis caudata,Dinoflagellate,Dinophysis,caudata,1,0.0414
443,Diploneis spp.,Pennate diatom,Diploneis,spp.,11,0.0414
443,Eutintinnus spp.,Ciliate,Eutintinnus,spp.,1,0.0414
443,Eutreptiella spp.,Flagellate,Eutreptiella,spp.,2,0.0414
443,Flagellate <10 µm round,Flagellate,(null),(null),257,0.000414
443,Foraminifera,Foraminifera,(null),(null),2,0.0414
443,Fragilariopsis spp.,Pennate diatom,Fragilariopsis,spp.,2,0.0414
443,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,27,0.0414
443,Guinardia striata,Centric diatom,Guinardia,striata,1,0.0414
443,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,19,0.0414
443,Karenia spp.,Dinoflagellate,Karenia,spp.,1,0.0414
443,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,10,0.0414
443,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,4,0.0414
443,Mastogloia spp.,Pennate diatom,Mastogloia,spp.,1,0.0414
443,Navicula cf. 20-40 µm length,Pennate diatom,(null),(null),20,0.0414
443,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),7,0.0414
443,Nitzschia bicapitata,Pennate diatom,Nitzschia,bicapitata,2,0.0414
443,Octactis octonaria,Silicoflagellate,Octactis,octonaria,11,0.0414
443,Odontella aurita,Centric diatom,Odontella,aurita,3,0.0414
443,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,3,0.0414
443,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,100,0.0414
443,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,2,0.0414
443,Prasinophytes,Flagellate,(null),(null),2,0.000414
443,Proboscia alata,Centric diatom,Proboscia,alata,2,0.0414
443,Pronoctiluca spp.,Dinoflagellate,Pronoctiluca,spp.,2,0.0414
443,Prorocentrum arcuatum,Dinoflagellate,Prorocentrum,arcuatum,1,0.0414
443,Prorocentrum lima,Dinoflagellate,Prorocentrum,lima,2,0.0414
443,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,9,0.0414
443,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,3,0.0414
443,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,33,0.0414
443,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,28,0.0414
443,Pyrophacus spp.,Dinoflagellate,Pyrophacus,spp.,1,0.0414
443,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,3,0.0414
443,Rotalia spp.,Foraminifera,Rotalia,spp.,1,0.0414
443,Salpingella spp.,Ciliate,Salpingella,spp.,1,0.0414
443,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,2,0.0414
443,Thalassionema nitzschioides,Pennate diatom,Thalassionema,nitzschioides,6,0.0414
443,Thalassionema spp.,Pennate diatom,Thalassionema,spp.,12,0.0414
443,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,10,0.0414
443,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,10,0.0414
443,Tintinnopsis spp.,Ciliate,Tintinnopsis,spp.,2,0.0414
443,Trigonium spp.,Centric diatom,Trigonium,spp.,1,0.0414
443,Tripos lineatus,Dinoflagellate,Tripos (Ceratium),lineatus,1,0.0414
443,Tripos muelleri,Dinoflagellate,Tripos (Tripoceratium),muelleri,1,0.0414
443,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),3,0.000414
443,Unid dinoflagellate > 10 µm,Dinoflagellate,(null),(null),46,0.0414
