SAMPLE,TAXON_NAME,TAXON_GROUP,TAXON_GRP01,GENUS,SPECIES,SPCODE,ZOOP_ABUNDANCE_M3
523,Platyhelminthes j,NON-COPEPOD,Platyhelminthes,(null),(null),793,6.8006
544,Platyhelminthes j,NON-COPEPOD,Platyhelminthes,(null),(null),793,3.5363
619,Platyhelminthes j,NON-COPEPOD,Platyhelminthes,(null),(null),793,13.6012
700,Platyhelminthes j,NON-COPEPOD,Platyhelminthes,(null),(null),793,17.6816
821,Platyhelminthes j,NON-COPEPOD,Platyhelminthes,(null),(null),793,15.717
84,Facetotecta cyprid,NON-COPEPOD,Thecostraca,(null),(null),150305,2.6195
127,Undinula vulgaris CV,COPEPOD,Copepod,Undinula,vulgaris,104473,3.9292
643,Undinula vulgaris CV,COPEPOD,Copepod,Undinula,vulgaris,104473,2.3575
1073,Undinula vulgaris CV,COPEPOD,Copepod,Undinula,vulgaris,104473,6.4297
690,Flaccisagitta spp.,NON-COPEPOD,Chaetognath,Flaccisagitta,spp.,105406,27.2024
991,Flaccisagitta spp.,NON-COPEPOD,Chaetognath,Flaccisagitta,spp.,105406,28.2905
375,Ditrichocorycaeus erythraeus m,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,764981,1.3601
734,Ditrichocorycaeus erythraeus m,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,764981,12.8593
696,Ditrichocorycaeus erythraeus m,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,764981,6.4297
800,Ditrichocorycaeus erythraeus m,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,764981,5.6581
545,Pleuromamma piseki f,COPEPOD,Copepod,Pleuromamma,piseki,104640,1.8135
94,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,106272,83.5857
441,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,106272,23.5755
401,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,106272,10.609
545,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,106272,3.627
644,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,106272,6.4297
728,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,106272,14.1453
678,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,106272,139.0952
748,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,106272,7.0726
796,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,106272,3.5363
809,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,106272,7.0726
980,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,106272,3.5363
995,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,106272,857.5571
1,Onychocorycaeus latus m,COPEPOD,Copepod,Onychocorycaeus,latus,128818,1.0104
521,Onychocorycaeus latus m,COPEPOD,Copepod,Onychocorycaeus,latus,128818,5.239
825,Onychocorycaeus latus m,COPEPOD,Copepod,Onychocorycaeus,latus,128818,7.8585
104,Onychocorycaeus agilis f,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,2.2453
124,Onychocorycaeus agilis f,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,9.6445
396,Onychocorycaeus agilis f,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,1.4288
428,Onychocorycaeus agilis f,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,13.6012
360,Onychocorycaeus agilis f,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,62.8679
367,Onychocorycaeus agilis f,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,3.2148
74,Onychocorycaeus agilis f,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,7.8585
514,Onychocorycaeus agilis f,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,1.4145
524,Onychocorycaeus agilis f,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,3.8861
683,Onychocorycaeus agilis f,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,1.4145
673,Onychocorycaeus agilis f,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,6.4297
815,Onychocorycaeus agilis f,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,3.2148
983,Onychocorycaeus agilis f,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,3.5363
1074,Onychocorycaeus agilis f,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,6.4297
20,Farranula curta f,COPEPOD,Copepod,Farranula,curta,128812,2.8291
417,Farranula curta f,COPEPOD,Copepod,Farranula,curta,128812,12.8593
538,Farranula curta f,COPEPOD,Copepod,Farranula,curta,128812,6.4297
766,Farranula curta f,COPEPOD,Copepod,Farranula,curta,128812,12.8593
771,Farranula curta f,COPEPOD,Copepod,Farranula,curta,128812,6.4297
847,Farranula curta f,COPEPOD,Copepod,Farranula,curta,128812,7.0726
533,Clausocalanus mastigophorus f,COPEPOD,Copepod,Clausocalanus,mastigophorus,104506,5.239
554,Tortanus (Tortanus) barbatus f,COPEPOD,Copepod,Tortanus (Tortanus),barbatus,220937,15.3753
756,Tortanus (Tortanus) barbatus f,COPEPOD,Copepod,Tortanus (Tortanus),barbatus,220937,7.0726
69,Agetus typicus f,COPEPOD,Copepod,Agetus,typicus,128797,6.4297
388,Agetus typicus f,COPEPOD,Copepod,Agetus,typicus,128797,0.7858
775,Agetus typicus f,COPEPOD,Copepod,Agetus,typicus,128797,7.8585
984,Agetus typicus f,COPEPOD,Copepod,Agetus,typicus,128797,7.6876
45,Corycaeus clausi f,COPEPOD,Copepod,Corycaeus,clausi,128798,6.8006
306,Corycaeus clausi f,COPEPOD,Copepod,Corycaeus,clausi,128798,13.6012
755,Corycaeus clausi f,COPEPOD,Copepod,Corycaeus,clausi,128798,3.1434
41,Corycaeus clausi m,COPEPOD,Copepod,Corycaeus,clausi,128798,0.5894
706,Pseudodiaptomus aurivillii f,COPEPOD,Copepod,Pseudodiaptomus,aurivillii,220947,23.5755
69,Oncaea venusta venella f,COPEPOD,Copepod,Oncaea,venusta venella,363588,12.8593
87,Oncaea venusta venella f,COPEPOD,Copepod,Oncaea,venusta venella,363588,9.6445
153,Scolecithrix spp. j,COPEPOD,Copepod,Scolecithrix,spp.,104230,1.263
714,Oncaea paraclevei f,COPEPOD,Copepod,Oncaea,paraclevei,361875,3.2148
740,Oncaea paraclevei f,COPEPOD,Copepod,Oncaea,paraclevei,361875,4.5337
491,Facetotecta nauplii,NON-COPEPOD,Thecostraca,(null),(null),150305,7.8585
625,Facetotecta nauplii,NON-COPEPOD,Thecostraca,(null),(null),150305,0.7073
982,Facetotecta nauplii,NON-COPEPOD,Thecostraca,(null),(null),150305,2.3575
99,Ditrichocorycaeus erythraeus f,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,764981,1.8135
375,Ditrichocorycaeus erythraeus f,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,764981,1.3601
402,Ditrichocorycaeus erythraeus f,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,764981,0.0707
24,Ditrichocorycaeus erythraeus f,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,764981,14.1453
731,Ditrichocorycaeus erythraeus f,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,764981,5.4405
762,Ditrichocorycaeus erythraeus f,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,764981,7.0726
837,Ditrichocorycaeus erythraeus f,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,764981,27.2024
844,Ditrichocorycaeus erythraeus f,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,764981,7.0726
914,Ditrichocorycaeus erythraeus f,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,764981,27.2024
5,Farranula gibbula f,COPEPOD,Copepod,Farranula,gibbula,346477,6.4297
23,Farranula gibbula f,COPEPOD,Copepod,Farranula,gibbula,346477,1.6001
70,Farranula gibbula f,COPEPOD,Copepod,Farranula,gibbula,346477,3.2003
4,Farranula gibbula f,COPEPOD,Copepod,Farranula,gibbula,346477,2.3575
199,Farranula gibbula f,COPEPOD,Copepod,Farranula,gibbula,346477,0.8841
395,Farranula gibbula f,COPEPOD,Copepod,Farranula,gibbula,346477,25.7187
484,Farranula gibbula f,COPEPOD,Copepod,Farranula,gibbula,346477,3.2148
525,Farranula gibbula f,COPEPOD,Copepod,Farranula,gibbula,346477,6.8006
526,Farranula gibbula f,COPEPOD,Copepod,Farranula,gibbula,346477,3.627
564,Farranula gibbula f,COPEPOD,Copepod,Farranula,gibbula,346477,6.4297
720,Farranula gibbula f,COPEPOD,Copepod,Farranula,gibbula,346477,3.9292
680,Farranula gibbula f,COPEPOD,Copepod,Farranula,gibbula,346477,12.8593
816,Farranula gibbula f,COPEPOD,Copepod,Farranula,gibbula,346477,25.7187
131,Onychocorycaeus agilis m,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,4.2864
442,Onychocorycaeus agilis m,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,7.8585
24,Onychocorycaeus agilis m,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,14.1453
61,Onychocorycaeus agilis m,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,2.3575
361,Onychocorycaeus agilis m,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,23.5755
622,Onychocorycaeus agilis m,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,5.4405
636,Onychocorycaeus agilis m,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,6.4297
680,Onychocorycaeus agilis m,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,6.4297
825,Onychocorycaeus agilis m,COPEPOD,Copepod,Onychocorycaeus,agilis,359743,7.8585
297,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,346476,9.6445
301,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,346476,2.5719
441,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,346476,7.8585
359,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,346476,7.8585
417,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,346476,12.8593
501,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,346476,19.289
527,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,346476,4.5337
461,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,346476,3.2148
742,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,346476,3.5363
1046,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,346476,2.5719
154,Ditrichocorycaeus dahli f,COPEPOD,Copepod,Ditrichocorycaeus,dahli,764980,3.9292
23,Ditrichocorycaeus dahli f,COPEPOD,Copepod,Ditrichocorycaeus,dahli,764980,4.8004
57,Ditrichocorycaeus dahli f,COPEPOD,Copepod,Ditrichocorycaeus,dahli,764980,7.8585
308,Ditrichocorycaeus dahli f,COPEPOD,Copepod,Ditrichocorycaeus,dahli,764980,1.0462
301,Ditrichocorycaeus dahli f,COPEPOD,Copepod,Ditrichocorycaeus,dahli,764980,2.5719
417,Ditrichocorycaeus dahli f,COPEPOD,Copepod,Ditrichocorycaeus,dahli,764980,12.8593
525,Ditrichocorycaeus dahli f,COPEPOD,Copepod,Ditrichocorycaeus,dahli,764980,6.8006
633,Ditrichocorycaeus dahli f,COPEPOD,Copepod,Ditrichocorycaeus,dahli,764980,27.2024
836,Ditrichocorycaeus dahli f,COPEPOD,Copepod,Ditrichocorycaeus,dahli,764980,7.3673
365,Agetus flaccus m,COPEPOD,Copepod,Agetus,flaccus,128795,0.8841
803,Agetus flaccus m,COPEPOD,Copepod,Agetus,flaccus,128795,1.886
188,Podon intermedius,NON-COPEPOD,Cladoceran,Podon,intermedius,106276,5.8939
1011,Podon intermedius,NON-COPEPOD,Cladoceran,Podon,intermedius,106276,7.0726
27,Ditrichocorycaeus aucklandicus f,COPEPOD,Copepod,Ditrichocorycaeus,aucklandicus,764978,7.8585
849,Sergestid protozoea,NON-COPEPOD,Decapod,(null),(null),106731,14.1453
910,Sergestid protozoea,NON-COPEPOD,Decapod,(null),(null),106731,7.0726
1003,Sergestid protozoea,NON-COPEPOD,Decapod,(null),(null),106731,6.4297
711,Onychocorycaeus pacificus f,COPEPOD,Copepod,Onychocorycaeus,pacificus,359744,3.2148
533,Ditrichocorycaeus anglicus f,COPEPOD,Copepod,Ditrichocorycaeus,anglicus,128805,5.239
111,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,2.3575
146,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,108.8098
196,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,0.1286
130,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,3.2148
25,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,14.1453
428,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,40.8037
360,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,70.7264
425,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,27.2024
514,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,4.2436
522,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,40.8037
540,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,6.4297
652,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,5.4405
619,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,40.8037
630,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,5.4405
668,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,3.1434
702,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,7.8585
791,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,22.102
762,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,7.0726
868,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,105434,6.4297
159,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,8.9811
73,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,260.3663
309,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,116.5819
375,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,11.561
403,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,81.6073
404,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,74.8067
445,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,2.2102
731,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,2.7202
468,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,243.1219
473,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,204.0183
471,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,516.8465
539,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,11.7877
559,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,3.9292
533,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,36.6729
621,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,33.2474
696,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,6.4297
729,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,10.609
730,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,10.609
702,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,23.5755
709,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,299.2269
779,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,94.3018
783,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,28.2905
777,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,78.5848
812,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,136.0122
869,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,25.7187
850,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,1.4145
858,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,88.4079
896,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,783.0418
914,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,163.2147
975,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,25.7187
981,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,14.1453
1079,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,53.0448
1084,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,27.2024
992,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,88.4079
1088,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,176.8159
1002,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,6.4297
1003,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,32.1483
1016,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,23.5755
1076,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,229.8607
131,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,4.2864
202,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,2.4754
25,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,14.1453
71,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,15.717
118,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,55.0094
386,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,127.3074
388,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,2.3575
372,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,13.6012
733,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,6.4297
59,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,5.3045
491,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,157.1697
497,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,1.0104
519,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,94.3018
520,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,78.5848
464,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,78.5848
558,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,66.7971
564,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,6.4297
640,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,11.3162
721,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,31.4339
670,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,62.8679
756,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,28.2905
818,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,76.8765
825,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,243.613
864,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,39.2924
863,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,81.7282
904,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,23.5755
1081,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,53.0448
125,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,117851,5.4405
198,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,117851,1.1788
415,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,117851,3.2148
441,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,117851,7.8585
360,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,117851,7.8585
618,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,117851,12.8593
649,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,117851,3.5363
639,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,117851,7.0726
683,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,117851,1.4145
674,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,117851,12.8593
703,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,117851,3.5363
750,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,117851,6.4297
763,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,117851,7.0726
841,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,117851,3.5363
912,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,117851,56.5811
984,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,117851,15.3753
433,Urocorycaeus lautus f,COPEPOD,Copepod,Urocorycaeus,lautus,128822,0.0832
191,Oithona attenuata typical f,COPEPOD,Copepod,Oithona,attenuata typical,220944,0.0884
454,Oithona attenuata typical f,COPEPOD,Copepod,Oithona,attenuata typical,220944,3.0311
422,Oithona attenuata typical f,COPEPOD,Copepod,Oithona,attenuata typical,220944,2.0208
518,Oithona attenuata typical f,COPEPOD,Copepod,Oithona,attenuata typical,220944,3.6085
619,Oithona attenuata typical f,COPEPOD,Copepod,Oithona,attenuata typical,220944,13.6012
690,Oithona attenuata typical f,COPEPOD,Copepod,Oithona,attenuata typical,220944,27.2024
782,Oithona attenuata typical f,COPEPOD,Copepod,Oithona,attenuata typical,220944,28.2905
744,Oithona attenuata typical f,COPEPOD,Copepod,Oithona,attenuata typical,220944,6.8006
837,Oithona attenuata typical f,COPEPOD,Copepod,Oithona,attenuata typical,220944,54.4049
9,Onychocorycaeus pumilus m,COPEPOD,Copepod,Onychocorycaeus,pumilus,128820,2.7202
450,Macrosetella gracilis j,COPEPOD,Copepod,Macrosetella,gracilis,116382,6.4297
501,Macrosetella gracilis j,COPEPOD,Copepod,Macrosetella,gracilis,116382,6.4297
734,Macrosetella gracilis j,COPEPOD,Copepod,Macrosetella,gracilis,116382,19.289
537,Macrosetella gracilis j,COPEPOD,Copepod,Macrosetella,gracilis,116382,6.4297
829,Macrosetella gracilis j,COPEPOD,Copepod,Macrosetella,gracilis,116382,3.5363
857,Macrosetella gracilis j,COPEPOD,Copepod,Macrosetella,gracilis,116382,21.2179
973,Macrosetella gracilis j,COPEPOD,Copepod,Macrosetella,gracilis,116382,6.4297
1065,Clytemnestra farrani f,COPEPOD,Copepod,Clytemnestra,farrani,346283,0.2526
807,Copilia hendorffi m,COPEPOD,Copepod,Copilia,hendorffi,346293,3.5363
734,Thaliacean,NON-COPEPOD,Thaliacean,(null),(null),22626,6.4297
365,Subeucalanus longiceps f,COPEPOD,Copepod,Subeucalanus,longiceps,345366,0.8841
499,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,128807,0.221
556,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,128807,7.8585
533,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,128807,5.239
661,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,128807,22.102
663,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,128807,3.5363
623,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,128807,7.8585
631,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,128807,5.4405
691,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,128807,13.6012
758,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,128807,14.1453
785,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,128807,12.8593
864,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,128807,23.5755
848,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,128807,15.717
862,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,128807,31.4339
981,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,128807,3.5363
1016,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,128807,7.8585
995,Ditrichocorycaeus lubbocki f,COPEPOD,Copepod,Ditrichocorycaeus,lubbocki,128807,17.6816
130,Oithona longispina f,COPEPOD,Copepod,Oithona,longispina,106649,3.2148
62,Oithona longispina f,COPEPOD,Copepod,Oithona,longispina,106649,1.7682
561,Oithona longispina f,COPEPOD,Copepod,Oithona,longispina,106649,0.6736
643,Oithona longispina f,COPEPOD,Copepod,Oithona,longispina,106649,2.3575
647,Oithona longispina f,COPEPOD,Copepod,Oithona,longispina,106649,3.6085
